0, 0
4, 0
4, 0
4, 0
4, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 4
8, 4
8, 4
16, 4
16, 4
16, 4
16, 4
16, 4
16, 4
16, 4
16, 4
16, 4
16, 4
16, 4
16, 4
16, 4
16, 4
16, 8
16, 8
16, 12
16, 12
16, 12
16, 16
16, 16
16, 16
16, 20
16, 20
16, 20
16, 20
16, 20
16, 20
16, 20
16, 20
16, 20
16, 20
16, 20
16, 20
16, 20
16, 20
16, 20
16, 20
16, 24
16, 24
16, 24
16, 24
16, 24
16, 24
16, 24
16, 28
16, 28
16, 28
16, 28
16, 28
16, 28
16, 28
16, 28
16, 28
16, 28
16, 28
16, 28
16, 28
16, 28
16, 28
16, 28
16, 28
16, 28
16, 28
16, 28
16, 28
16, 28
16, 28
16, 28
16, 28
16, 28
16, 28
16, 28
16, 28
16, 28
16, 28
16, 32
16, 32
16, 32
16, 32
16, 32
16, 32
16, 36
16, 36
16, 36
16, 36
16, 36
16, 40
16, 40
16, 40
20, 40
20, 40
20, 40
20, 40
20, 40
20, 40
20, 40
20, 40
20, 40
20, 48
20, 48
28, 48
28, 48
32, 48
32, 48
36, 48
36, 48
36, 48
40, 48
40, 52
44, 52
44, 52
48, 52
48, 52
48, 52
48, 52
48, 52
48, 52
48, 52
48, 52
48, 52
48, 52
48, 52
48, 52
48, 52
48, 52
48, 52
48, 52
48, 52
48, 52
48, 52
48, 52
48, 52
48, 52
48, 52
48, 52
48, 52
48, 52
48, 52
48, 52
48, 52
48, 52
48, 52
48, 52
48, 52
48, 52
48, 52
48, 52
48, 52
48, 56
48, 56
52, 56
52, 56
52, 56
56, 56
56, 56
56, 56
56, 56
56, 56
56, 56
56, 56
56, 56
56, 56
56, 56
56, 56
56, 60
56, 60
56, 60
56, 60
56, 64
56, 64
56, 64
56, 68
56, 68
56, 72
60, 72
60, 72
60, 76
60, 76
60, 80
64, 80
68, 88
72, 88
72, 88
76, 88
76, 96
76, 100
76, 104
76, 104
76, 104
80, 108
84, 108
84, 108
84, 112
84, 120
84, 120
84, 120
84, 120
84, 124
84, 128
84, 132
84, 132
84, 132
84, 132
84, 136
84, 136
84, 136
84, 140
84, 140
84, 140
84, 140
88, 144
88, 144
88, 148
92, 152
92, 160
92, 160
92, 164
96, 164
100, 164
104, 164
104, 164
108, 164
108, 164
108, 164
108, 164
108, 164
108, 164
108, 164
108, 164
108, 164
108, 164
108, 164
108, 164
108, 164
108, 164
108, 164
108, 164
108, 164
108, 164
108, 164
116, 164
116, 168
120, 172
120, 172
120, 172
120, 172
120, 172
120, 172
120, 176
120, 176
120, 176
120, 176
120, 176
120, 176
120, 176
120, 184
120, 184
120, 184
120, 184
120, 184
120, 184
120, 184
120, 184
120, 184
124, 184
124, 188
124, 188
124, 192
124, 192
124, 192
124, 192
128, 192
128, 192
128, 192
128, 192
128, 192
128, 192
128, 192
128, 192
128, 192
128, 192
128, 192
128, 192
128, 192
128, 192
128, 192
128, 192
128, 192
128, 192
128, 192
128, 192
128, 192
128, 192
128, 196
128, 196
128, 196
128, 196
128, 196
128, 196
128, 196
128, 196
128, 196
128, 196
128, 196
128, 200
128, 200
128, 200
128, 200
128, 200
128, 204
128, 204
128, 204
128, 204
128, 208
128, 208
128, 208
128, 212
128, 216
128, 216
128, 216
128, 216
128, 224
128, 228
128, 228
128, 228
132, 228
136, 228
136, 228
136, 228
136, 228
140, 232
144, 236
144, 240
144, 240
148, 248
148, 252
148, 252
148, 256
148, 256
148, 256
148, 260
148, 260
148, 260
148, 268
148, 272
148, 272
152, 272
152, 272
152, 272
152, 272
152, 272
152, 276
152, 280
156, 280
168, 288
168, 296
176, 296
176, 300
176, 304
176, 304
176, 312
176, 320
180, 320
180, 324
180, 328
180, 328
180, 328
180, 328
180, 328
180, 328
180, 328
180, 328
180, 328
180, 328
180, 328
180, 328
180, 328
180, 328
180, 328
180, 328
180, 328
180, 328
180, 328
180, 328
180, 328
180, 328
180, 328
184, 332
184, 332
184, 332
184, 332
184, 332
184, 332
188, 332
188, 332
188, 332
188, 332
188, 340
188, 340
188, 340
188, 344
188, 344
188, 344
188, 344
188, 344
188, 344
188, 344
188, 344
188, 344
188, 344
188, 344
188, 344
188, 344
188, 344
188, 344
188, 344
188, 344
188, 344
188, 344
188, 344
188, 348
188, 348
188, 348
188, 348
188, 348
192, 348
192, 348
192, 348
192, 348
192, 348
192, 348
192, 348
192, 348
192, 348
192, 348
192, 352
196, 352
196, 352
196, 352
196, 352
196, 352
196, 352
196, 352
196, 356
196, 356
196, 356
196, 356
196, 356
196, 356
196, 356
196, 356
196, 356
196, 356
196, 356
196, 360
196, 360
196, 368
196, 368
196, 372
200, 380
204, 384
212, 388
216, 396
216, 396
224, 400
224, 404
228, 408
228, 412
232, 412
232, 424
236, 424
240, 424
248, 428
248, 436
252, 440
252, 440
252, 448
252, 452
256, 460
256, 464
256, 464
256, 468
260, 480
260, 492
260, 496
264, 496
264, 504
268, 516
268, 516
272, 516
272, 520
272, 524
272, 524
276, 528
276, 536
280, 548
280, 552
284, 556
288, 568
288, 568
288, 572
288, 572
288, 576
288, 576
288, 576
288, 576
288, 580
288, 580
288, 588
296, 588
296, 588
296, 592
296, 592
296, 592
296, 592
296, 592
296, 592
296, 592
296, 596
296, 596
296, 600
296, 600
304, 600
304, 600
304, 600
304, 600
308, 600
308, 600
308, 600
308, 600
308, 600
308, 600
308, 600
308, 600
308, 600
308, 600
308, 600
308, 600
308, 600
308, 600
308, 600
308, 600
308, 604
308, 604
308, 604
308, 604
308, 604
308, 604
308, 604
308, 604
308, 604
308, 604
308, 604
308, 604
308, 608
308, 608
308, 612
308, 612
308, 612
308, 612
308, 612
308, 612
308, 612
308, 612
308, 612
308, 612
308, 616
308, 616
308, 616
308, 616
308, 616
308, 616
308, 616
308, 616
308, 616
308, 616
308, 616
308, 616
308, 616
308, 620
308, 620
308, 620
308, 620
308, 620
308, 620
308, 624
308, 624
308, 628
308, 628
308, 632
308, 636
308, 640
308, 640
308, 640
308, 640
308, 640
308, 640
308, 640
308, 640
308, 644
308, 664
308, 672
308, 684
308, 696
308, 704
308, 704
308, 740
308, 744
308, 752
308, 764
312, 764
328, 772
332, 784
348, 796
348, 804
364, 808
364, 816
368, 840
368, 852
368, 860
372, 876
376, 896
376, 904
376, 916
380, 924
380, 928
380, 932
384, 948
384, 956
384, 964
384, 968
388, 976
388, 984
392, 1000
396, 1012
396, 1020
396, 1032
396, 1048
396, 1060
396, 1072
396, 1088
396, 1096
400, 1112
400, 1116
404, 1128
404, 1136
404, 1140
404, 1152
420, 1156
420, 1168
420, 1172
424, 1176
424, 1176
424, 1180
428, 1184
432, 1188
432, 1188
432, 1188
432, 1192
432, 1196
432, 1196
432, 1204
432, 1204
432, 1204
432, 1208
432, 1208
432, 1208
432, 1208
432, 1208
432, 1208
432, 1208
432, 1208
432, 1208
432, 1208
432, 1208
432, 1208
432, 1208
432, 1208
432, 1208
432, 1208
432, 1208
432, 1208
432, 1208
432, 1208
432, 1208
432, 1208
432, 1208
432, 1208
432, 1212
432, 1216
432, 1220
432, 1220
432, 1220
432, 1220
432, 1220
436, 1220
436, 1220
436, 1220
436, 1220
436, 1220
436, 1220
436, 1224
436, 1224
436, 1224
436, 1224
436, 1224
436, 1224
436, 1224
436, 1228
436, 1232
436, 1232
436, 1232
436, 1232
436, 1236
436, 1236
436, 1240
436, 1240
436, 1240
436, 1240
436, 1240
436, 1244
436, 1248
436, 1248
436, 1248
436, 1248
436, 1248
436, 1248
436, 1248
436, 1248
436, 1248
436, 1252
436, 1252
436, 1256
440, 1256
440, 1256
440, 1256
440, 1256
440, 1256
440, 1260
440, 1264
440, 1268
440, 1268
440, 1280
444, 1288
448, 1292
448, 1300
452, 1308
452, 1328
460, 1356
460, 1380
472, 1404
480, 1420
488, 1452
496, 1472
500, 1476
512, 1500
516, 1524
516, 1548
520, 1552
532, 1584
536, 1604
536, 1628
552, 1652
556, 1664
556, 1676
556, 1688
568, 1708
572, 1720
576, 1732
576, 1748
580, 1752
584, 1776
588, 1788
592, 1796
592, 1800
592, 1824
596, 1848
600, 1864
604, 1880
604, 1884
604, 1900
604, 1916
604, 1932
608, 1952
612, 1964
628, 1976
632, 1984
640, 2000
648, 2024
656, 2032
656, 2040
660, 2052
668, 2072
672, 2088
672, 2104
672, 2116
676, 2136
676, 2140
676, 2152
676, 2156
676, 2164
676, 2168
676, 2168
680, 2168
684, 2172
684, 2172
684, 2172
684, 2172
684, 2176
684, 2176
684, 2180
684, 2184
688, 2188
688, 2188
688, 2192
688, 2192
688, 2196
688, 2200
688, 2204
688, 2204
688, 2204
688, 2208
688, 2208
688, 2208
688, 2216
688, 2216
688, 2220
688, 2224
688, 2224
688, 2224
688, 2228
688, 2228
688, 2228
688, 2228
688, 2236
688, 2236
688, 2236
688, 2240
688, 2240
688, 2244
688, 2244
688, 2244
688, 2248
688, 2248
688, 2252
688, 2252
688, 2252
688, 2252
688, 2252
688, 2252
688, 2252
688, 2252
688, 2252
688, 2252
688, 2252
688, 2252
688, 2252
688, 2252
688, 2252
688, 2256
688, 2260
688, 2260
688, 2260
688, 2260
688, 2264
688, 2264
688, 2264
688, 2264
688, 2268
688, 2272
688, 2272
688, 2272
688, 2276
688, 2280
688, 2280
688, 2284
688, 2284
688, 2284
688, 2284
688, 2296
688, 2308
688, 2308
688, 2316
688, 2320
688, 2324
688, 2324
688, 2324
688, 2324
688, 2324
688, 2324
688, 2324
688, 2328
688, 2328
688, 2328
688, 2328
688, 2328
688, 2328
688, 2328
692, 2328
692, 2328
692, 2328
692, 2328
692, 2328
692, 2328
692, 2328
692, 2328
692, 2328
692, 2328
692, 2328
692, 2328
692, 2328
692, 2332
692, 2332
692, 2332
692, 2336
692, 2336
692, 2344
696, 2344
696, 2356
696, 2356
696, 2356
696, 2356
696, 2364
696, 2368
696, 2368
696, 2372
696, 2376
696, 2380
696, 2380
696, 2380
696, 2380
696, 2384
696, 2384
696, 2388
696, 2388
696, 2388
696, 2388
696, 2392
696, 2400
700, 2408
700, 2408
704, 2412
704, 2412
704, 2416
704, 2424
704, 2424
704, 2424
704, 2436
704, 2436
