3.903168209469062276e+03,3.903042673185002059e+03,3.902936522997100838e+03,3.902828471360844560e+03,3.902672799692139961e+03,3.902426134013105184e+03,3.902067317311069928e+03,3.901600247561349533e+03,3.901047794120502658e+03,3.900443675167392939e+03,3.899825459263636731e+03,3.899229605861008167e+03,3.898688453648006544e+03,3.898228724553948268e+03,3.897871076271403581e+03,3.897630309777567163e+03,3.897515942294965498e+03,3.897532947190687992e+03,3.897682535240775906e+03,3.897962902524508536e+03,3.898369906630716287e+03,3.898897654196596704e+03,3.899538996189250611e+03,3.900285937019623816e+03,3.901129964917898178e+03,3.902062314612674527e+03,3.903074172078166157e+03,3.904156831478001550e+03,3.905301812911173329e+03,3.906500948116183281e+03,3.907746440870221704e+03,3.909030907576088794e+03,3.910347401595325209e+03,3.911689425946795382e+03,3.913050936323823407e+03,3.914426337240962312e+03,3.915810472917859443e+03,3.917198614274035208e+03,3.918586443339590915e+03,3.919970035835052840e+03,3.921345842208131216e+03,3.922710668768617325e+03,3.924061657634214498e+03,3.925396267498144880e+03,3.926712254070793279e+03,3.928007651277002878e+03,3.929280752813443542e+03,3.930530094275367446e+03,3.931754436212824658e+03
3.903016456323093735e+03,3.902748785990756005e+03,3.902511835522600450e+03,3.902226007874123752e+03,3.901708768232027069e+03,3.900777401241241023e+03,3.899338591275387444e+03,3.897411958589684218e+03,3.895111128228832968e+03,3.892609455662546679e+03,3.890106047503650188e+03,3.887798771575675346e+03,3.885865860937279649e+03,3.884455279070301913e+03,3.883680122168385424e+03,3.883618243950651959e+03,3.884314548687427305e+03,3.885784761928720400e+03,3.888019842040492222e+03,3.890990479216910899e+03,3.894651350556290708e+03,3.898944951523910277e+03,3.903804926788550802e+03,3.909158890152117237e+03,3.914930760208866559e+03,3.921042659098515287e+03,3.927416430599987507e+03,3.933974834182416089e+03,3.940642468953854404e+03,3.947346475466503762e+03,3.954017058262950741e+03,3.960587863890454173e+03,3.966996244258945808e+03,3.973183429491007701e+03,3.979094629807397723e+03,3.984679081121459603e+03,3.989890047677909024e+03,3.994684789871680550e+03,3.999024505358072929e+03,4.002874249249580316e+03,4.006202837299671955e+03,4.008982735690078698e+03,4.011189940567594022e+03,4.012803848735173233e+03,4.013807122073485516e+03,4.014185546480468474e+03,4.013927887156256475e+03,4.013025741063524038e+03,4.011473387477686629e+03
3.902857425724621862e+03,3.902428477927925996e+03,3.902024515465716831e+03,3.901406461440143175e+03,3.900005719776032493e+03,3.897223098009126261e+03,3.892740027064806782e+03,3.886640293093048967e+03,3.879376952951191925e+03,3.871660532677196898e+03,3.864326351009425707e+03,3.858214954080642201e+03,3.854081018748460338e+03,3.852533910142839886e+03,3.854006411493173800e+03,3.858745404321234673e+03,3.866817918019485660e+03,3.878126805948209949e+03,3.892431568879401311e+03,3.909371118856128305e+03,3.928486360918148421e+03,3.949241313919541426e+03,3.971042103701853193e+03,3.993253580409567803e+03,4.015213580728159286e+03,4.036245013485895470e+03,4.055666029004845768e+03,4.072798558217473328e+03,4.086975504019181244e+03,4.097546838644193485e+03,4.103884825232904404e+03,4.105388539035920985e+03,4.101487825085641816e+03,4.091646789678372443e+03,4.075366892010206357e+03,4.052189676176290959e+03,4.021699160868767649e+03,3.983523892412893474e+03,3.937338654667837545e+03,3.882865824126405641e+03,3.819876358832698315e+03,3.748190408292692155e+03,3.667677537332870997e+03,3.578256560231442563e+03,3.479894988453132100e+03,3.372608100322540849e+03,3.256457648559822701e+03,3.131550226347171701e+03,2.998035318047855981e+03
3.902690587325254455e+03,3.902078152616159059e+03,3.901448129507713020e+03,3.900142072403803468e+03,3.896544909837190062e+03,3.888869290190050378e+03,3.876150301402783953e+03,3.858772109695477411e+03,3.838477703528711572e+03,3.818025320725282654e+03,3.800679496539640240e+03,3.789687441861955449e+03,3.787835456129978411e+03,3.797127552759251557e+03,3.818590611419291236e+03,3.852189017934375443e+03,3.896823463140171953e+03,3.950388494078535587e+03,4.009867443660972640e+03,4.071448767175315879e+03,4.130653051836299710e+03,4.182464358668425120e+03,4.221462875273544341e+03,4.241958124711527489e+03,4.238123280952568166e+03,4.204131610022741370e+03,4.134295803439803421e+03,4.023210139369475655e+03,3.865894146311213262e+03,3.657934951908071525e+03,3.395623999379109591e+03,3.076082546267658472e+03,2.697369560438557528e+03,2.258565476306248456e+03,1.759825882459641434e+03,1.202400566126802005e+03,5.886153344914782792e+02,-7.818356224289163947e+01,-7.937200451229000464e+02,-1.552909138295101002e+03,-2.350001590349245816e+03,-3.178744292878080159e+03,-4.032548086334485561e+03,-4.904654756616102532e+03,-5.788295870364294387e+03,-6.676837407906656154e+03,-7.563905734914354980e+03,-8.443492114687920548e+03,-9.310034543142770417e+03
3.902515358728356659e+03,3.901693445821176283e+03,3.900730498024378903e+03,3.897901400653179735e+03,3.888824016652069986e+03,3.868428772739483975e+03,3.834062422674847767e+03,3.787583711806801148e+03,3.735766680792439729e+03,3.689172657573246397e+03,3.660036988464999013e+03,3.659799283143132925e+03,3.696782518905238248e+03,3.774322367104701698e+03,3.889467681353911757e+03,4.032263129429076798e+03,4.185585450499085709e+03,4.325513433835469186e+03,4.422241224903729744e+03,4.441569834869704209e+03,4.347010613942169584e+03,4.102488266469910741e+03,3.675529059044085443e+03,3.040669366406043991e+03,2.182656557722366415e+03,1.098904014816274866e+03,-1.993209933304460719e+02,-1.687312690136721358e+03,-3.328958973568631336e+03,-5.080048315910622478e+03,-6.892250293457182124e+03,-8.717092440290958621e+03,-1.050936449700803496e+04,-1.222960401884140447e+04,-1.384556076844572090e+04,-1.533272949825192336e+04,-1.667415146523760632e+04,-1.785971969399892259e+04,-1.888520511397323571e+04,-1.975117618063814007e+04,-2.046193333770090248e+04,-2.102453341639379505e+04,-2.144794278666027822e+04,-2.174233247813582420e+04,-2.191851212451304309e+04,-2.198749028906528838e+04,-2.196014436952141114e+04,-2.184698212361859623e+04,-2.165797758975508623e+04
3.902331099157454446e+03,3.901268872640561312e+03,3.899762387747992761e+03,3.893431671527912840e+03,3.870682620008941740e+03,3.817610991175519302e+03,3.727741960330284201e+03,3.610033980826381594e+03,3.491161005867994390e+03,3.410958707265788689e+03,3.412240769240772352e+03,3.527426050709793344e+03,3.764548475542105734e+03,4.094966152993496507e+03,4.445240918705123477e+03,4.696481009397422895e+03,4.695281318207271397e+03,4.279543522858875804e+03,3.317737561769434251e+03,1.751377978911274113e+03,-3.772799209697404876e+02,-2.928139425219618715e+03,-5.697611560629447922e+03,-8.468146867154864594e+03,-1.105156431702466216e+04,-1.331338634698954411e+04,-1.517764607554359827e+04,-1.661880004939122591e+04,-1.764828681964788120e+04,-1.830097028983756900e+04,-1.862401761574705597e+04,-1.866888686571235303e+04,-1.848613518456532620e+04,-1.812241442287468817e+04,-1.761900281333655585e+04,-1.701133356615458615e+04,-1.632912181842292193e+04,-1.559681648284709081e+04,-1.483420021759427618e+04,-1.405702961023023818e+04,-1.327765404394455254e+04,-1.250558154716785066e+04,-1.174797829992137849e+04,-1.101009923773771152e+04,-1.029565308838721830e+04,-9.607108057224424556e+03,-8.945945458307047375e+03,-8.312868650615680963e+03,-7.707974162066006102e+03
3.902137101861415431e+03,3.900797164339222945e+03,3.898306590754771605e+03,3.883756296382751316e+03,3.826904359016916715e+03,3.690694493678631261e+03,3.462568025925080292e+03,3.184453668800415471e+03,2.961515651389840059e+03,2.937256337789352983e+03,3.233175126426853240e+03,3.861693453714018688e+03,4.636607139214873314e+03,5.136549822907429188e+03,4.808803607553825714e+03,3.250732029536040500e+03,5.071937835124554113e+02,-2.909966869117459282e+03,-6.322073275277856737e+03,-9.207682048851042055e+03,-1.132278726944990922e+04,-1.264914445145393256e+04,-1.329257935082598124e+04,-1.340216784067614935e+04,-1.312449221186910290e+04,-1.258410158722160850e+04,-1.187870568781206384e+04,-1.108112708451109938e+04,-1.024360660200740676e+04,-9.402377557651372626e+03,-8.581681708866730332e+03,-7.797003399666864425e+03,-7.057554392563994043e+03,-6.368129762513213791e+03,-5.730468975742929615e+03,-5.144241505171754397e+03,-4.607753658036817797e+03,-4.118451193613815121e+03,-3.673273674286669120e+03,-3.268901814865763299e+03,-2.901927954289480112e+03,-2.568971502544474788e+03,-2.266755150614189915e+03,-1.992153225746238604e+03,-1.742220382383209653e+03,-1.514206517779733986e+03,-1.305562140213558450e+03,-1.113937222784617916e+03,-9.371757130684563890e+02
3.901932585974805988e+03,3.900267956322757527e+03,3.895836167244589888e+03,3.861748717337264679e+03,3.719777557058609091e+03,3.374410163662629202e+03,2.817476152879768051e+03,2.239623611829592846e+03,2.046221063295844942e+03,2.670137988282251172e+03,4.129746608055429533e+03,5.542780154105741531e+03,5.378795174621744081e+03,2.945682544956798665e+03,-7.278016892423620448e+02,-4.115624532859073952e+03,-6.439870361724286340e+03,-7.662801318651880138e+03,-8.050217097256099805e+03,-7.896419020154862665e+03,-7.431112935199285857e+03,-6.810336177496123128e+03,-6.132237805679556914e+03,-5.455068692391389050e+03,-4.811271001590066589e+03,-4.217212217931053601e+03,-3.679537120458786376e+03,-3.199189809373812750e+03,-2.773913560774875805e+03,-2.399782040342572145e+03,-2.072122679702355526e+03,-1.786061810759245418e+03,-1.536835963750025257e+03,-1.319959658127510920e+03,-1.131306035058223642e+03,-9.671354211558355018e+02,-8.240936163717415184e+02,-6.991933822996215895e+02,-5.897873974178219214e+02,-4.935376797651406378e+02,-4.083844376833876595e+02,-3.325160313163651153e+02,-2.643409407179569826e+02,-2.024621502554509789e+02,-1.456540696978336200e+02,-9.284194264910183847e+01,-4.308359923202078789e+01,4.446634928113780916e+00,5.047208005678839982e+01
3.901716686490457505e+03,3.899665108004817739e+03,3.891162543136742897e+03,3.810211424571461976e+03,3.455723883046419360e+03,2.594586980518535711e+03,1.330869311858201399e+03,5.097143022908130661e+02,1.501900774228502996e+03,4.498746903943712823e+03,6.568745388525072485e+03,4.947263354065362364e+03,1.437447403384489007e+03,-1.390648415760719217e+03,-2.920707705810433254e+03,-3.486351034244638868e+03,-3.501828450801549479e+03,-3.249043519926839508e+03,-2.889162910271785222e+03,-2.506583414331194945e+03,-2.142182547008618712e+03,-1.813446837522787973e+03,-1.525762342542526312e+03,-1.278542059023398906e+03,-1.068486348934122361e+03,-8.912830404507694766e+02,-7.424661997336661443e+02,-6.178247084417380393e+02,-5.135728182613383979e+02,-4.263976938691921532e+02,-3.534461412691744044e+02,-2.922839058589888737e+02,-2.408451657649129629e+02,-1.973812222903361544e+02,-1.604126929253106937e+02,-1.286869846457848325e+02,-1.011414976986125112e+02,-7.687234645651187748e+01,-5.510808145650662482e+01,-3.518779002747032791e+01,-1.654294856719207019e+01,1.317559174611233175e+00,1.881977705820463598e+01,3.633481650671456009e+01,5.418718427990097553e+01,7.266162236896343529e+01,9.200872803095262498e+01,1.124495781005825847e+02,1.341795416161185130e+02
3.901488443064386956e+03,3.898961109981988557e+03,3.881572640722966753e+03,3.687329470175667666e+03,2.803932964915409684e+03,7.301259967662626877e+02,-1.630725927166990004e+03,-8.883704396062530577e+02,4.572928060740814544e+03,7.748565732525079511e+03,5.509763984057470225e+03,2.614768319826223888e+03,9.342526135636726394e+02,1.900175321114948019e+02,-7.124448957084678113e+01,-1.198492591091198847e+02,-8.834430986084043980e+01,-3.607935898797586560e+01,1.282248243887443095e+01,5.035217914485838264e+01,7.546304534608498216e+01,8.980190602235961705e+01,9.577968416793737561e+01,9.575102437636815012e+01,9.171199339919257909e+01,8.523215901805087924e+01,7.748535587650258094e+01,6.931516808934975415e+01,6.130603907618205994e+01,5.384781981538981199e+01,4.718962361779995263e+01,4.148254748189356178e+01,3.681236613867804408e+01,3.322381989110726863e+01,3.073815097624901682e+01,2.936537692439742386e+01,2.911255668499507010e+01,2.998906704841647297e+01,3.200969447882380337e+01,3.519616600195877254e+01,3.957759361341595650e+01,4.519019014399964362e+01,5.207652003481052816e+01,6.028447814437095076e+01,6.986613363481592387e+01,8.087653571949340403e+01,9.337254648935049772e+01,1.074117433283245191e+02,1.230514167507644743e+02
