SUSCEPTIBLE, EXPOSED, ASYMPTOMATIC, PREINFECTED, INFECTED, HOSPITALIZING, VENTILATING, RECOVERED, DEAD
625320, 0, 504, 136, 0, 0, 0, 0, 0
625320, 0, 504, 136, 0, 0, 0, 0, 0
625316, 4, 504, 136, 0, 0, 0, 0, 0
625316, 4, 504, 136, 0, 0, 0, 0, 0
625316, 4, 504, 136, 0, 0, 0, 0, 0
625316, 4, 504, 136, 0, 0, 0, 0, 0
625316, 4, 504, 136, 0, 0, 0, 0, 0
625316, 4, 504, 136, 0, 0, 0, 0, 0
625308, 12, 504, 136, 0, 0, 0, 0, 0
625308, 12, 504, 136, 0, 0, 0, 0, 0
625308, 12, 504, 136, 0, 0, 0, 0, 0
625308, 12, 504, 136, 0, 0, 0, 0, 0
625308, 12, 504, 136, 0, 0, 0, 0, 0
625308, 12, 504, 136, 0, 0, 0, 0, 0
625308, 12, 504, 136, 0, 0, 0, 0, 0
625304, 16, 504, 136, 0, 0, 0, 0, 0
625304, 16, 504, 136, 0, 0, 0, 0, 0
625304, 16, 504, 136, 0, 0, 0, 0, 0
625304, 16, 504, 136, 0, 0, 0, 0, 0
625304, 16, 504, 136, 0, 0, 0, 0, 0
625304, 16, 504, 136, 0, 0, 0, 0, 0
625304, 16, 504, 136, 0, 0, 0, 0, 0
625304, 16, 504, 136, 0, 0, 0, 0, 0
625304, 16, 504, 136, 0, 0, 0, 0, 0
625304, 16, 504, 136, 0, 0, 0, 0, 0
625304, 16, 504, 136, 0, 0, 0, 0, 0
625304, 16, 504, 136, 0, 0, 0, 0, 0
625304, 16, 504, 136, 0, 0, 0, 0, 0
625304, 16, 504, 136, 0, 0, 0, 0, 0
625304, 16, 504, 136, 0, 0, 0, 0, 0
625304, 16, 504, 136, 0, 0, 0, 0, 0
625304, 16, 504, 136, 0, 0, 0, 0, 0
625304, 16, 504, 136, 0, 0, 0, 0, 0
625304, 16, 504, 136, 0, 0, 0, 0, 0
625304, 16, 504, 136, 0, 0, 0, 0, 0
625304, 16, 504, 136, 0, 0, 0, 0, 0
625304, 16, 504, 136, 0, 0, 0, 0, 0
625304, 16, 504, 136, 0, 0, 0, 0, 0
625304, 16, 504, 136, 0, 0, 0, 0, 0
625304, 16, 504, 136, 0, 0, 0, 0, 0
625304, 16, 504, 136, 0, 0, 0, 0, 0
625304, 16, 504, 136, 0, 0, 0, 0, 0
625304, 16, 504, 136, 0, 0, 0, 0, 0
625304, 16, 504, 136, 0, 0, 0, 0, 0
625304, 16, 504, 136, 0, 0, 0, 0, 0
625304, 16, 504, 136, 0, 0, 0, 0, 0
625304, 16, 504, 136, 0, 0, 0, 0, 0
625304, 16, 504, 136, 0, 0, 0, 0, 0
625304, 16, 504, 136, 0, 0, 0, 0, 0
625304, 16, 504, 136, 0, 0, 0, 0, 0
625304, 16, 504, 136, 0, 0, 0, 0, 0
625304, 16, 504, 136, 0, 0, 0, 0, 0
625304, 16, 504, 136, 0, 0, 0, 0, 0
625304, 16, 504, 136, 0, 0, 0, 0, 0
625304, 16, 504, 136, 0, 0, 0, 0, 0
625304, 16, 504, 136, 0, 0, 0, 0, 0
625304, 16, 504, 136, 0, 0, 0, 0, 0
625304, 16, 504, 136, 0, 0, 0, 0, 0
625304, 16, 504, 136, 0, 0, 0, 0, 0
625304, 16, 504, 136, 0, 0, 0, 0, 0
625304, 16, 504, 136, 0, 0, 0, 0, 0
625304, 16, 504, 136, 0, 0, 0, 0, 0
625304, 16, 504, 136, 0, 0, 0, 0, 0
625304, 16, 504, 136, 0, 0, 0, 0, 0
625304, 16, 504, 136, 0, 0, 0, 0, 0
625304, 16, 504, 136, 0, 0, 0, 0, 0
625300, 20, 504, 136, 0, 0, 0, 0, 0
625296, 24, 504, 136, 0, 0, 0, 0, 0
625296, 24, 504, 136, 0, 0, 0, 0, 0
625296, 24, 504, 136, 0, 0, 0, 0, 0
625296, 24, 504, 136, 0, 0, 0, 0, 0
625296, 24, 504, 136, 0, 0, 0, 0, 0
625296, 24, 504, 136, 0, 0, 0, 0, 0
625296, 24, 504, 136, 0, 0, 0, 0, 0
625296, 24, 504, 136, 0, 0, 0, 0, 0
625296, 24, 504, 136, 0, 0, 0, 0, 0
625296, 24, 504, 136, 0, 0, 0, 0, 0
625296, 24, 504, 136, 0, 0, 0, 0, 0
625296, 24, 504, 136, 0, 0, 0, 0, 0
625296, 24, 504, 136, 0, 0, 0, 0, 0
625296, 24, 504, 136, 0, 0, 0, 0, 0
625296, 24, 504, 136, 0, 0, 0, 0, 0
625296, 24, 504, 136, 0, 0, 0, 0, 0
625296, 24, 504, 136, 0, 0, 0, 0, 0
625296, 24, 504, 136, 0, 0, 0, 0, 0
625292, 28, 504, 136, 0, 0, 0, 0, 0
625292, 28, 504, 136, 0, 0, 0, 0, 0
625292, 28, 504, 136, 0, 0, 0, 0, 0
625292, 28, 504, 136, 0, 0, 0, 0, 0
625292, 28, 504, 136, 0, 0, 0, 0, 0
625292, 28, 504, 136, 0, 0, 0, 0, 0
625292, 28, 504, 136, 0, 0, 0, 0, 0
625292, 28, 504, 136, 0, 0, 0, 0, 0
625292, 28, 504, 136, 0, 0, 0, 0, 0
625292, 28, 504, 136, 0, 0, 0, 0, 0
625292, 28, 504, 136, 0, 0, 0, 0, 0
625292, 28, 504, 136, 0, 0, 0, 0, 0
625292, 28, 504, 136, 0, 0, 0, 0, 0
625292, 28, 504, 136, 0, 0, 0, 0, 0
625292, 28, 504, 136, 0, 0, 0, 0, 0
625292, 28, 504, 136, 0, 0, 0, 0, 0
625292, 28, 504, 136, 0, 0, 0, 0, 0
625292, 28, 504, 136, 0, 0, 0, 0, 0
625292, 28, 504, 136, 0, 0, 0, 0, 0
625292, 28, 504, 136, 0, 0, 0, 0, 0
625292, 28, 504, 136, 0, 0, 0, 0, 0
625292, 28, 504, 136, 0, 0, 0, 0, 0
625292, 28, 500, 136, 0, 0, 0, 4, 0
625292, 28, 500, 136, 0, 0, 0, 4, 0
625292, 28, 500, 136, 0, 0, 0, 4, 0
625292, 28, 500, 136, 0, 0, 0, 4, 0
625292, 28, 500, 136, 0, 0, 0, 4, 0
625292, 28, 500, 136, 0, 0, 0, 4, 0
625292, 28, 500, 136, 0, 0, 0, 4, 0
625292, 28, 500, 136, 0, 0, 0, 4, 0
625292, 28, 500, 136, 0, 0, 0, 4, 0
625292, 28, 500, 136, 0, 0, 0, 4, 0
625292, 28, 500, 136, 0, 0, 0, 4, 0
625292, 28, 500, 136, 0, 0, 0, 4, 0
625292, 28, 500, 136, 0, 0, 0, 4, 0
625292, 28, 500, 136, 0, 0, 0, 4, 0
625292, 28, 500, 136, 0, 0, 0, 4, 0
625292, 28, 500, 136, 0, 0, 0, 4, 0
625292, 28, 500, 136, 0, 0, 0, 4, 0
625292, 28, 500, 132, 4, 0, 0, 4, 0
625292, 28, 500, 132, 4, 0, 0, 4, 0
625292, 28, 500, 132, 4, 0, 0, 4, 0
625292, 28, 500, 132, 4, 0, 0, 4, 0
625292, 28, 500, 132, 4, 0, 0, 4, 0
625292, 28, 500, 132, 4, 0, 0, 4, 0
625292, 28, 500, 132, 4, 0, 0, 4, 0
625292, 28, 500, 132, 4, 0, 0, 4, 0
625292, 28, 500, 132, 4, 0, 0, 4, 0
625292, 28, 500, 132, 4, 0, 0, 4, 0
625292, 28, 500, 132, 4, 0, 0, 4, 0
625292, 28, 500, 132, 4, 0, 0, 4, 0
625292, 28, 500, 132, 4, 0, 0, 4, 0
625292, 28, 500, 132, 4, 0, 0, 4, 0
625292, 28, 500, 132, 4, 0, 0, 4, 0
625292, 28, 500, 132, 4, 0, 0, 4, 0
625292, 28, 500, 132, 4, 0, 0, 4, 0
625292, 28, 500, 132, 4, 0, 0, 4, 0
625292, 28, 500, 132, 4, 0, 0, 4, 0
625292, 28, 500, 132, 4, 0, 0, 4, 0
625292, 28, 500, 132, 4, 0, 0, 4, 0
625292, 28, 500, 132, 4, 0, 0, 4, 0
625292, 28, 500, 132, 4, 0, 0, 4, 0
625292, 28, 500, 132, 4, 0, 0, 4, 0
625292, 28, 500, 132, 4, 0, 0, 4, 0
625292, 28, 500, 132, 4, 0, 0, 4, 0
625292, 28, 500, 132, 4, 0, 0, 4, 0
625292, 28, 500, 132, 4, 0, 0, 4, 0
625292, 28, 500, 132, 4, 0, 0, 4, 0
625292, 28, 500, 132, 4, 0, 0, 4, 0
625292, 28, 500, 132, 4, 0, 0, 4, 0
625292, 28, 500, 132, 4, 0, 0, 4, 0
625292, 28, 500, 132, 4, 0, 0, 4, 0
625292, 28, 500, 132, 4, 0, 0, 4, 0
625292, 28, 500, 132, 4, 0, 0, 4, 0
625292, 28, 500, 132, 4, 0, 0, 4, 0
625288, 32, 500, 132, 4, 0, 0, 4, 0
625288, 32, 500, 132, 4, 0, 0, 4, 0
625288, 32, 500, 132, 4, 0, 0, 4, 0
625288, 32, 500, 132, 4, 0, 0, 4, 0
625288, 32, 500, 132, 4, 0, 0, 4, 0
625288, 32, 500, 132, 4, 0, 0, 4, 0
625288, 32, 500, 132, 4, 0, 0, 4, 0
625288, 32, 496, 132, 4, 0, 0, 8, 0
625288, 32, 492, 132, 4, 0, 0, 12, 0
625288, 32, 492, 128, 8, 0, 0, 12, 0
625288, 32, 492, 128, 8, 0, 0, 12, 0
625288, 32, 492, 128, 8, 0, 0, 12, 0
625288, 32, 492, 128, 8, 0, 0, 12, 0
625288, 32, 492, 128, 8, 0, 0, 12, 0
625288, 32, 492, 128, 8, 0, 0, 12, 0
625288, 32, 492, 128, 8, 0, 0, 12, 0
625288, 32, 492, 128, 8, 0, 0, 12, 0
625288, 32, 492, 128, 8, 0, 0, 12, 0
625288, 32, 492, 128, 8, 0, 0, 12, 0
625288, 32, 492, 128, 8, 0, 0, 12, 0
625288, 32, 492, 128, 8, 0, 0, 12, 0
625288, 32, 492, 128, 8, 0, 0, 12, 0
625288, 32, 492, 128, 8, 0, 0, 12, 0
625288, 32, 492, 124, 12, 0, 0, 12, 0
625288, 32, 492, 124, 12, 0, 0, 12, 0
625288, 32, 492, 124, 12, 0, 0, 12, 0
625288, 32, 492, 124, 12, 0, 0, 12, 0
625288, 32, 492, 124, 12, 0, 0, 12, 0
625288, 32, 492, 124, 12, 0, 0, 12, 0
625288, 32, 492, 124, 12, 0, 0, 12, 0
625288, 32, 492, 124, 12, 0, 0, 12, 0
625288, 32, 492, 124, 12, 0, 0, 12, 0
625288, 32, 492, 124, 12, 0, 0, 12, 0
625288, 32, 492, 124, 12, 0, 0, 12, 0
625288, 32, 492, 124, 12, 0, 0, 12, 0
625288, 32, 488, 124, 12, 0, 0, 16, 0
625284, 36, 488, 124, 12, 0, 0, 16, 0
625284, 36, 484, 124, 12, 0, 0, 20, 0
625280, 40, 484, 124, 12, 0, 0, 20, 0
625276, 44, 484, 124, 12, 0, 0, 20, 0
625276, 44, 484, 124, 12, 0, 0, 20, 0
625276, 44, 484, 124, 12, 0, 0, 20, 0
625276, 44, 484, 124, 12, 0, 0, 20, 0
625276, 44, 484, 124, 12, 0, 0, 20, 0
625276, 44, 484, 124, 12, 0, 0, 20, 0
625276, 44, 484, 124, 12, 0, 0, 20, 0
625276, 44, 484, 124, 12, 0, 0, 20, 0
625276, 44, 484, 124, 12, 0, 0, 20, 0
625276, 44, 480, 124, 12, 0, 0, 24, 0
625276, 44, 480, 124, 12, 0, 0, 24, 0
625276, 44, 480, 124, 12, 0, 0, 24, 0
625276, 44, 480, 124, 12, 0, 0, 24, 0
625276, 44, 480, 124, 12, 0, 0, 24, 0
625272, 48, 480, 124, 12, 0, 0, 24, 0
625272, 44, 484, 124, 12, 0, 0, 24, 0
625272, 44, 484, 124, 12, 0, 0, 24, 0
625272, 44, 484, 124, 12, 0, 0, 24, 0
625272, 44, 484, 124, 12, 0, 0, 24, 0
625272, 44, 484, 124, 12, 0, 0, 24, 0
625268, 48, 484, 124, 12, 0, 0, 24, 0
625268, 48, 484, 124, 12, 0, 0, 24, 0
625268, 48, 480, 124, 12, 0, 0, 28, 0
625264, 52, 480, 124, 12, 0, 0, 28, 0
625260, 56, 480, 124, 12, 0, 0, 28, 0
625260, 56, 480, 124, 12, 0, 0, 28, 0
625256, 60, 476, 124, 12, 0, 0, 32, 0
625252, 64, 476, 124, 12, 0, 0, 32, 0
625252, 64, 476, 124, 12, 0, 0, 32, 0
625248, 68, 476, 124, 12, 0, 0, 32, 0
625248, 68, 476, 124, 12, 0, 0, 32, 0
625248, 68, 476, 120, 16, 0, 0, 32, 0
625244, 72, 476, 120, 16, 0, 0, 32, 0
625244, 72, 476, 120, 16, 0, 0, 32, 0
625240, 76, 476, 120, 16, 0, 0, 32, 0
625240, 76, 476, 120, 16, 0, 0, 32, 0
625240, 76, 476, 120, 16, 0, 0, 32, 0
625232, 84, 476, 116, 20, 0, 0, 32, 0
625232, 84, 476, 116, 20, 0, 0, 32, 0
625232, 84, 476, 116, 20, 0, 0, 32, 0
625232, 84, 476, 116, 20, 0, 0, 32, 0
625232, 84, 476, 116, 20, 0, 0, 32, 0
625228, 88, 476, 116, 20, 0, 0, 32, 0
625228, 88, 476, 116, 20, 0, 0, 32, 0
625228, 88, 476, 116, 20, 0, 0, 32, 0
625228, 88, 476, 116, 20, 0, 0, 32, 0
625228, 88, 476, 116, 20, 0, 0, 32, 0
625228, 88, 476, 116, 20, 0, 0, 32, 0
625228, 88, 476, 116, 20, 0, 0, 32, 0
625228, 88, 476, 112, 24, 0, 0, 32, 0
625228, 88, 476, 112, 24, 0, 0, 32, 0
625228, 88, 476, 112, 24, 0, 0, 32, 0
625228, 88, 476, 112, 24, 0, 0, 32, 0
625228, 88, 472, 112, 24, 0, 0, 36, 0
625224, 92, 472, 112, 24, 0, 0, 36, 0
625220, 96, 472, 112, 24, 0, 0, 36, 0
625220, 96, 472, 108, 28, 0, 0, 36, 0
625220, 96, 472, 108, 28, 0, 0, 36, 0
625220, 96, 468, 108, 28, 0, 0, 40, 0
625220, 96, 468, 108, 28, 0, 0, 40, 0
625220, 96, 468, 108, 28, 0, 0, 40, 0
625220, 96, 468, 108, 28, 0, 0, 40, 0
