0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
4, 0
4, 0
4, 0
4, 0
4, 0
4, 0
4, 0
4, 0
4, 0
4, 0
4, 0
4, 0
4, 0
4, 0
4, 0
4, 0
4, 0
4, 0
4, 0
4, 0
4, 0
4, 0
4, 0
4, 0
4, 0
4, 0
4, 0
4, 0
4, 0
4, 0
4, 0
4, 0
4, 0
4, 0
4, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
12, 0
12, 0
12, 0
12, 0
12, 0
12, 0
12, 0
12, 0
12, 0
12, 0
12, 0
12, 0
12, 0
12, 0
12, 0
12, 0
12, 0
12, 0
12, 0
12, 0
12, 0
12, 0
12, 0
12, 0
12, 0
12, 0
12, 0
12, 0
12, 0
12, 4
12, 8
12, 8
12, 8
12, 8
12, 8
12, 8
12, 8
12, 8
12, 8
12, 8
12, 8
12, 8
12, 8
12, 8
12, 8
12, 8
12, 8
12, 8
12, 8
12, 8
12, 8
12, 8
12, 8
12, 8
12, 8
12, 8
12, 8
12, 8
16, 8
16, 8
16, 8
16, 8
16, 8
16, 12
16, 12
16, 12
16, 12
16, 12
16, 12
16, 12
16, 12
16, 12
16, 12
16, 12
16, 12
16, 12
16, 12
16, 12
16, 12
16, 12
16, 12
16, 12
16, 16
16, 16
16, 16
16, 16
16, 16
16, 16
16, 16
16, 16
16, 16
16, 16
16, 16
16, 16
16, 16
16, 16
16, 16
16, 16
20, 16
24, 16
24, 16
24, 16
32, 16
36, 24
36, 24
36, 24
40, 24
40, 24
40, 24
44, 24
48, 24
48, 24
48, 24
48, 24
48, 24
48, 24
48, 24
48, 24
48, 24
48, 24
48, 24
52, 24
52, 24
56, 24
60, 28
60, 28
60, 28
60, 28
60, 28
60, 28
60, 28
60, 28
60, 28
60, 28
60, 28
60, 32
60, 32
60, 36
60, 36
60, 36
60, 36
60, 36
60, 40
60, 40
64, 40
64, 40
64, 40
64, 40
64, 40
64, 40
64, 44
64, 44
64, 44
64, 44
64, 44
68, 44
68, 44
72, 44
72, 48
72, 52
76, 52
76, 52
76, 52
76, 52
76, 56
76, 56
76, 56
76, 56
76, 56
80, 56
80, 56
